,author,content,description,medium,publishedAt,source_id,source_name,title,url,urlToImage,polarity,length,article_similarity,source_similarity,cosine_similarity,subject_matter,cluster
63,EMILY COCHRANE,"He will be introduced by Senator Rob Portman, Republican of Ohio; Condoleezza Rice, the former secretary of state; and Lisa Blatt, a self-described “ liberal Democrat and a feminist ” lawyer who has advocated Judge Kavanaugh’s confirmation. In defense of pres… [+3501 chars]",Judge Brett M. Kavanaugh will appear before the Senate Judiciary Committee on Tuesday to present himself and answer questions from lawmakers. Here’s what to watch.,text,2018-09-04T09:00:10Z,the-new-york-times,The New York Times,What to Watch: The First Day of Judge Kavanaugh’s Confirmation Hearings,https://www.nytimes.com/2018/09/04/us/politics/kavanaugh-confirmation-hearing-updates.html,https://static01.nyt.com/images/2018/08/23/us/politics/05dc-kavanaughbriefing/05dc-kavanaughbriefing-facebookJumbo-v2.jpg,0.6655662775126624,2,0.7844561454280804,0.6602757542703643,0.7372559995838557,8,3
64,MICHELLE GOLDBERG,"It’s fitting that last week’s Kavanaugh confirmation hearings were regularly interrupted by the sound of women screaming. Again and again, protesters, most of them female, cried out for the preservation of their rights, and were arrested. Republican men were … [+1375 chars]",A protester dressed as a character from “The Handmaid’s Tale” attended the first day of Brett Kavanaugh’s confirmation hearing last week.,text,2018-09-11T01:10:46Z,the-new-york-times,The New York Times,The Handmaid’s Court,https://www.nytimes.com/2018/09/10/opinion/columnists/kavanaugh-abortion-roe-v-wade-trump.html,https://static01.nyt.com/images/2018/09/10/opinion/10goldbergSub/10goldbergSub-facebookJumbo.jpg,0.9732417055151283,18,0.49231622294316524,0.11955339117255748,0.284750365862974,7,1
65,DANIEL VICTOR,"• Modeling in the #TimesUp era New York Fashion Week begins today, and all eyes are on how the industry has adapted after multiple scandals involving sexual assault and harassment. While some attitudes have shifted at the top of the fashion pyramid, change ha… [+1337 chars]",President Trump sought to assert command on Wednesday after an unsigned Op-Ed in The Times claimed that “unsung heroes” in the administration were putting country before president.,text,2018-09-06T09:45:47Z,the-new-york-times,The New York Times,"Donald Trump, Brett Kavanaugh, Theranos: Your Thursday Briefing",https://www.nytimes.com/2018/09/06/briefing/donald-trump-brett-kavanaugh-theranos.html,https://static01.nyt.com/images/2018/09/06/world/06USBriefing-amcore/06USBriefing-Trump-facebookJumbo.jpg,0.0014934444845611239,10,0.9043899714280924,0.6092273023958885,0.41783986055474,3,3
66,SHERYL GAY STOLBERG and ADAM LIPTAK,"Republicans countered that Democrats were harping on access to documents because they could not quibble with Judge Kavanaugh’s qualifications. And they took digs at their Democratic colleagues on the judiciary panel, several of whom — Amy Klobuchar of Minneso… [+1464 chars]",Senator Charles E. Grassley swearing in the Supreme Court nominee Brett M. Kavanaugh during his confirmation hearing on Tuesday before the Senate Judiciary Committee.,text,2018-09-05T00:47:00Z,the-new-york-times,The New York Times,Democrats Open Contentious Hearings With Attack on ‘Partisan’ Kavanaugh,https://www.nytimes.com/2018/09/04/us/politics/kavanaugh-confirmation-supreme-court.html,https://static01.nyt.com/images/2018/09/05/us/politics/05dc-kavanaugh-sub/05dc-kavanaugh-sub-facebookJumbo.jpg,0.4817602552919983,1,0.230607370692539,0.6015525885444387,0.5697836975753817,4,3
67,DAVID LEONHARDT,"“This is not the debate Republicans wanted to have,” James Wallner, a former Republican Senate staff member, tweeted yesterday morning. “Note: Kavanaugh hasn’t been debated once. It’s just the process, the documents. Democrats have framed this debate 100%.” A… [+1362 chars]","Judge Brett M. Kavanaugh, center, at his Senate confirmation hearing in Washington, D.C. For the most part, the day wasn’t about him.",text,2018-09-05T12:22:38Z,the-new-york-times,The New York Times,The Meaning of a Raucous Supreme Court Hearing,https://www.nytimes.com/2018/09/05/opinion/supreme-court-hearing-kavanaugh.html,https://static01.nyt.com/images/2018/09/05/opinion/05leonhardt-newsletter/merlin_143277474_64e6d77d-5b10-41dc-bc5c-1f9bbe21ebd5-facebookJumbo.jpg,0.25462000727647394,18,0.5018455331414525,0.5458276452535775,0.3104955234543776,2,3
68,CHARLIE SAVAGE and SHERYL GAY STOLBERG,"Insisting that his testimony had been “100 percent accurate,” Judge Kavanaugh said that in the early days after the Sept. 11, 2001, attacks, White House lawyers worked on many things related to national security, but he had never been “read into” the existenc… [+2808 chars]",Four days of Supreme Court confirmation hearings ended Friday the way they began: With fierce partisan divisions over Judge Brett M. Kavanaugh.,text,2018-09-07T23:48:59Z,the-new-york-times,The New York Times,"As Hearings End, Democrats Accuse Supreme Court Nominee of Dissembling",https://www.nytimes.com/2018/09/07/us/politics/brett-kavanaugh-confirmation-hearings.html,https://static01.nyt.com/images/2018/09/08/us/politics/08dc-kavanaugh-print/08dc-kavanaugh1-facebookJumbo.jpg,0.9354494766327338,6,0.24486221417204035,0.7188952952017785,0.31843042484131256,1,1
69,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,Supreme Court nominee Brett Kavanaugh struggles to answer Sen. Kamala Harris' question on whether he discussed the Mueller investigation with anyone at Kasowitz Benson Torres.,text,2018-09-06T04:46:27Z,cnn,CNN,Senator challenges Kavanaugh on Mueller probe,https://www.cnn.com/videos/politics/2018/09/06/brett-kavanaugh-kamala-harris-mueller-investigation-sot-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180906004156-kamala-harris-brett-kavanaugh-super-tease.jpg,0.118356431989312,15,0.9894278320342244,0.7013437783099754,0.6873349228714541,7,3
70,JOUMANA KHATIB and MERRILL D. OLIVER,"5. Alex Jones is facing a reckoning. After news that Twitter had permanently banned his personal account and that of Infowars, his company, the big question is whether his hallmark bluster can see him out of his current peril. With tech giants — including Fac… [+304 chars]",Here’s what you need to know at the end of the day.,text,2018-09-07T22:08:08Z,the-new-york-times,The New York Times,"Brett Kavanaugh, George Papadopoulos, Elon Musk: Your Friday Evening Briefing",https://www.nytimes.com/2018/09/07/briefing/brett-kavanaugh-george-papadopoulos-elon-musk.html,https://static01.nyt.com/images/2018/09/09/us/0907_pmpromo/0907_pmpromo-facebookJumbo.jpg,0.7671453485322579,13,0.2859987021334849,0.6605031156633212,0.5221701178178936,1,2
71,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,"Sen. Richard Blumenthal (D-NY) grills Supreme Court nominee Brett Kavanaugh about President Trump's tweets saying Supreme Court Justice Ruth Bader Ginsburg's ""mind is shot.""",text,2018-09-06T21:19:48Z,cnn,CNN,Kavanaugh won't condemn Trump's Ginsburg tweets,https://www.cnn.com/videos/politics/2018/09/06/blumenthal-kavanaugh-trump-tweets-ginsburg-bts-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180906171435-kavanaugh-09062018-super-tease.jpg,0.27686783018416183,14,0.5665449726659303,0.3397413136746984,0.6656714269327166,2,1
72,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,Sen. Cory Booker (D-NJ) questions Supreme Court nominee Brett Kavanaugh about his loyalty to President Trump and how that could affect his decisions on the bench.,text,2018-09-07T00:31:14Z,cnn,CNN,Kavanaugh dodges question about Trump loyalty,https://www.cnn.com/videos/politics/2018/09/06/cory-booker-kavanaugh-trump-loyalty-bts-wolf-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180906191528-booker-kavanaugh-2-super-tease.jpg,0.9195189579358822,10,0.7226568104000396,0.21063577244627407,0.06698616837687132,7,3
73,DANIEL VICTOR,"Listen to ‘The Daily’: Pandemonium, protesters and partisanship • Battle lines have been drawn in Supreme Court confirmation hearings. Listen on a computer, an iOS device or an Android device. Tech giants on Capitol Hill Executives from Facebook and Twitter w… [+1195 chars]","Ayanna Pressley with supporters in Dorchester, Mass., after her victory on Tuesday. “It seems like change is on the way,” she said.",text,2018-09-05T09:41:03Z,the-new-york-times,The New York Times,"Brett Kavanaugh, Bob Woodward, Amazon: Your Wednesday Briefing",https://www.nytimes.com/2018/09/05/briefing/brett-kavanaugh-bob-woodward-amazon.html,https://static01.nyt.com/images/2018/09/05/world/05USBriefing-amcore/05USBriefing-Pressley-facebookJumbo.jpg,0.3804084622334788,15,0.9908333740898015,0.6915107025969847,0.790148016518066,3,3
74,DANIEL VICTOR,"David Remnick, the magazine’s editor, initially defended Mr. Bannon’s participation, but he reconsidered after the withdrawals and a furor on social media. • Mr. Bannon called Mr. Remnick “gutless.” A final holdout in Syria • A looming assault on Idlib Provin… [+1281 chars]","Rebel soldiers in Idlib Province on Monday. The warring sides in Syria’s merciless civil war are preparing for another brutal offensive, and this one may be the last.",text,2018-09-04T09:54:44Z,the-new-york-times,The New York Times,"Brett Kavanaugh, Jeff Sessions, Colin Kaepernick: Your Tuesday Briefing",https://www.nytimes.com/2018/09/04/briefing/brett-kavanaugh-jeff-sessions-colin-kaepernick.html,https://static01.nyt.com/images/2018/09/04/world/04USBriefing-amcore/04USBriefing-Syria-facebookJumbo.jpg,0.4640218482056,6,0.32673963802277006,0.1149399517920423,0.09500020982794877,3,3
75,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,Supreme Court nominee Brett Kavanaugh delivers his opening statement to the Senate Judiciary Committee on the first day of his confirmation hearings.,text,2018-09-04T22:04:00Z,cnn,CNN,Hear Kavanaugh's opening statement,https://www.cnn.com/videos/politics/2018/09/04/brett-kavanaugh-opening-statement-confirmation-sot-lead-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180904170550-13-kavanaugh-hearings-0904-unfurled-super-tease.jpg,0.3979769352336914,9,0.7687750148436032,0.42395749781701,0.5900771290218857,9,1
76,CARL HULSE,"“Reviewing Judge Kavanaugh’s staff secretary documents would teach us nothing about his legal views,” Mr. Grassley said. The hearing is presenting a formidable challenge to Mr. Grassley, who over his long career has sought to cultivate a reputation for fairne… [+1303 chars]",Thirty years of warfare over judicial nominations culminated on Tuesday in the chaotic beginning of Senate consideration of the nomination of Judge Brett M. Kavanaugh to the Supreme Court.,text,2018-09-04T20:54:29Z,the-new-york-times,The New York Times,"On Washington: A New Reality for Court Confirmations: Pandemonium, Protesters and Partisanship",https://www.nytimes.com/2018/09/04/us/politics/kavanaugh-protests-confirmation-hearings.html,https://static01.nyt.com/images/2018/09/05/us/politics/05dc-hulse/05dc-hulse-facebookJumbo.jpg,0.9878586176852842,8,0.5882003635945763,0.8937894070539134,0.778889341186451,4,2
77,The New York Times,"1 Business Day Elon Musk’s Highs and Lows: PayPal, SpaceX, Tesla","We have received lots of questions from our readers about abortion, classified documents and other issues raised during the confirmation hearings for Judge Brett Kavanaugh. The Times’s Supreme Court reporter, Adam Liptak, provides some answers.",text,2018-09-07T21:52:38Z,the-new-york-times,The New York Times,Answers to Your Questions About the Kavanaugh Hearings,https://www.nytimes.com/video/us/100000006090603/kavanaugh-hearings-abortion.html,https://static01.nyt.com/images/2018/09/06/autossell/kavanaugh3-78/kavanaugh3-78-videoSixteenByNine1050.jpg,0.2043677737062678,10,0.6552017365622563,0.8017758968580795,0.46310546785961404,5,2
78,"Joan Biskupic, CNN","(CNN) After a raucous Senate hearing during which he remained steady and now appears headed for confirmation, Judge Brett Kavanaugh will soon be positioned for immediate impact on the Supreme Court. The 53-year-old judge who grew up inside the Washington Belt… [+4914 chars]","After a raucous Senate hearing during which he remained steady and now appears headed for confirmation, Judge Brett Kavanaugh will soon be positioned for immediate impact on the Supreme Court.",text,2018-09-08T11:57:06Z,cnn,CNN,What we learned about Judge Kavanaugh,https://www.cnn.com/2018/09/08/politics/kavanaugh-future-supreme-court/index.html,https://cdn.cnn.com/cnnnext/dam/assets/180904172348-13-kavanaugh-hearings-0904-unfurled-super-tease.jpg,0.47307398046087523,2,0.631000939055824,0.13213148588547652,0.918418707484845,8,3
79,MICHELLE GOLDBERG,"Kavanaugh denies the allegation unequivocally; on Monday he said he’s willing to rebut it before the Senate Judiciary Committee. (Judge, who wrote a memoir of his teenage alcoholism, has veered between denying the incident and saying he doesn’t recall it.) Bu… [+2743 chars]",Brett Kavanaugh on the third day of his confirmation hearing.,text,2018-09-17T21:54:19Z,the-new-york-times,The New York Times,Boys Will Be Supreme Court Justices,https://www.nytimes.com/2018/09/17/opinion/columnists/christine-blasey-ford-brett-kavanaugh-supreme-court-republicans.html,https://static01.nyt.com/images/2018/09/17/opinion/17goldbergWeb/17goldbergWeb-facebookJumbo.jpg,0.8067259586967457,19,0.31179517436404647,0.9685127782565185,0.27065929305436187,5,2
80,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,"Fred Guttenberg, the father of a slain Parkland student, said he tried to approach Supreme Court nominee Brett Kavanaugh only for the judge to ignore him. White House deputy press secretary Raj Shah addressed the moment on Twitter, saying, ""Before the Judge w…",text,2018-09-05T00:40:00Z,cnn,CNN,Parkland dad describes Kavanaugh interaction,https://www.cnn.com/videos/politics/2018/09/04/brett-kavanaugh-parkland-father-fred-guttenberg-handshake-erin-intv-bolduan-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180904202312-fred-guttenberg-parkland-dad-intv-kavanaugh-super-tease.jpg,0.2053725944826721,2,0.8519676483503392,0.6434955386655612,0.21046128745316062,6,3
81,"MICHAEL D. SHEAR, ADAM LIPTAK and SHERYL GAY STOLBERG","Casey, which gave states the authority to regulate abortion so long as those regulations do not pose an “undue burden” on the woman, is “precedent on precedent,” he said. On that issue and others, Judge Kavanaugh repeatedly sought to demonstrate empathy, tell… [+1522 chars]","On his first full day of questioning, Judge Brett M. Kavanaugh, President Trump’s nominee to the Supreme Court, would not say whether a president could be subpoenaed or pardon himself.",text,2018-09-05T23:09:25Z,the-new-york-times,The New York Times,Kavanaugh Ducks Questions on Presidential Powers and Subpoenas,https://www.nytimes.com/2018/09/05/us/politics/brett-kavanaugh-hearing.html,https://static01.nyt.com/images/2018/09/06/us/politics/06dc-kavanaugh-jp-2-print/06dc-kavanaugh-1-facebookJumbo.jpg,0.35981916487253385,12,0.8791572286206305,0.9026118837348522,0.7570341119209459,7,2
82,ADAM LIPTAK,"“It was one of the greatest moments because of the political pressures of the time,” he said of the decision, United States v. Nixon. “The courts stood up for judicial independence in a moment of national crisis.” That ruling would, of course, figure in the r… [+1125 chars]",Judge Brett M. Kavanaugh spent a long day answering — and often failing to answer — questions about some of the most pressing issues that could reach the Supreme Court in the years ahead. Here’s a look at three of them.,text,2018-09-05T23:18:57Z,the-new-york-times,The New York Times,"What Kavanaugh’s Hearings Reveal About His Beliefs on Abortion, Guns and Presidential Power",https://www.nytimes.com/2018/09/05/us/politics/kavanaugh-abortion-guns-presidential-power.html,https://static01.nyt.com/images/2018/09/06/us/politics/06dc-issues-1/06dc-issues-1-facebookJumbo.jpg,0.45113612519375124,12,0.65656858603712,0.08880134449521337,0.7924321671900357,1,3
83,"Kelly Murray, CNN",,A group of protesters bearing a message as stark as their red and white costumes are opposing Brett Kavanaugh's Supreme Court confirmation hearings.,text,2018-09-05T08:02:25Z,cnn,CNN,A silent protest with a very loud message: Stop Kavanaugh,https://www.cnn.com/2018/09/05/politics/kavanaugh-senate-hearing-handmaids-tale-protesters/index.html,https://cdn.cnn.com/cnnnext/dam/assets/180904233053-handmaids-tale-protesters-kavanaugh-02-super-tease.jpg,0.6179949391596951,1,0.12773920947877737,0.6157748494390881,0.01512147203305858,4,2
84,SHERYL GAY STOLBERG,"The hearings will play out for the next four days before the judiciary panel, with opening statements on Tuesday by senators and Judge Kavanaugh, followed by two days of questioning and a final day of testimony from outside witnesses. As Mr. Blumenthal, perha… [+2407 chars]","Two different pictures of Brett Kavanaugh are expected to emerge at his confirmation hearings, with Democrats casting him as a threat to abortion rights and Republicans portraying him as an advocate for women.",text,2018-09-03T22:53:13Z,the-new-york-times,The New York Times,"An Advocate for Women or a Threat? As Hearings Begin, Differing Views of Kavanaugh Emerge",https://www.nytimes.com/2018/09/03/us/politics/brett-kavanaugh-confirmation-hearings.html,https://static01.nyt.com/images/2018/09/04/us/04dc-kavanaugh/04dc-kavanaugh-facebookJumbo.jpg,0.2746875996802567,5,0.8200282726430871,0.04602557370466809,0.8097095642649642,9,2
85,PAUL KRUGMAN,"Ryan’s hyperventilating about the deficit was focused mainly on social programs; in particular, he proposed large cuts to Medicare, converting it into a voucher program that would eventually receive far less money than the existing program. Some pundits prais… [+1489 chars]",Judge Brett Kavanaugh at his confirmation hearing in the Senate two weeks ago.,text,2018-09-17T22:16:04Z,the-new-york-times,The New York Times,Kavanaugh and the Politics of Bad Faith,https://www.nytimes.com/2018/09/17/opinion/brett-kavanaugh-republicans-bad-faith.html,https://static01.nyt.com/images/2018/09/17/opinion/17krugmanWeb/17krugmanWeb-facebookJumbo.jpg,0.8166373862973568,8,0.8412995163904439,0.9265814807387024,0.5098460288163075,6,3
86,NICHOLAS FANDOS and MICHAEL S. SCHMIDT,"The episode took place more than 30 years ago, when all three individuals involved were minors. The New York Times has not seen the letter, but its contents were described by the three people. In a statement shared by the White House, Mr. Kavanaugh said the c… [+1074 chars]",A letter forwarded to senators considering the nomination of Judge Brett M. Kavanaugh for the Supreme Court describes an episode at a party.,text,2018-09-14T15:49:06Z,the-new-york-times,The New York Times,Letter Claims Attempted Assault by a Teenage Brett Kavanaugh,https://www.nytimes.com/2018/09/14/us/politics/kavanaugh-assault-allegation-letter.html,https://static01.nyt.com/images/2018/09/15/us/politics/15dc-kavanaugh/15dc-kavanaugh-facebookJumbo.jpg,0.8311542029731018,19,0.07856761279267388,0.8146098872158752,0.0035350823009617782,8,2
87,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,"CNN's Chris Cuomo criticizes Supreme Court nominee Brett Kavanaugh for failing to interact with the father of a slain Parkland student, Fred Guttenberg, and White House deputy press secretary Raj Shah's defense of his actions.",text,2018-09-05T03:13:41Z,cnn,CNN,Cuomo slams spin of denied handshake,https://www.cnn.com/videos/politics/2018/09/05/brett-kavanaugh-handshake-parkland-father-cuomo-closing-cpy-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180904224049-chris-cuomo-closing-0904-super-tease.jpg,0.3461129008005487,13,0.05750619217743391,0.3221323872158932,0.9847086421976432,9,3
88,,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,"A reporter asked Sen. Cory Booker (D-NJ) if he was ready to be expelled from the Senate following Booker's decision to release an email linking to documents about Supreme Court nominee Brett Kavanaugh marked ""committee confidential.""",text,2018-09-06T16:56:39Z,cnn,CNN,Booker asked if he's prepared to be expelled,https://www.cnn.com/videos/politics/2018/09/06/cory-booker-ready-to-be-expelled-senate-sot-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/180906125254-cory-booker-september-6-2018-01-super-tease.jpg,0.2566503072560399,4,0.6279182245183499,0.0270813846663166,0.03829108442877571,4,1
89,"Joan Biskupic, CNN legal analyst & Supreme Court biographer",,"Supreme Court nominee Brett Kavanaugh on Wednesday described Roe v. Wade's right to abortion as settled -- ""important precedent"" -- yet he has also narrowly interpreted when a woman can exercise that right.",text,2018-09-06T01:39:33Z,cnn,CNN,"Roe v Wade is 'precedent,' Kavanaugh says, but there's more to the future of abortion",https://www.cnn.com/2018/09/05/politics/kavanaugh-roe-v-wade-planned-parenthood-casey/index.html,https://cdn.cnn.com/cnnnext/dam/assets/180905145234-kavanaugh-0905---5-super-tease.jpg,0.3962647816563646,5,0.7984401899750233,0.7386199524563197,0.21413249354858221,7,2
90,"Veronica Stracqualursi, CNN",,US Capitol Police said they had arrested 73 people in the Senate office buildings by the end of the second day of Supreme Court nominee Brett Kavanaugh's confirmation hearings.,text,2018-09-06T11:52:47Z,cnn,CNN,Capitol Police arrest 73 on day two of Kavanaugh hearings,https://www.cnn.com/2018/09/06/politics/kavanaugh-hearing-day-two-capitol-hill-police-arrests/index.html,https://cdn.cnn.com/cnnnext/dam/assets/180904095723-06-kavanaugh-hearing-0904-super-tease.jpg,0.4287991841616121,7,0.00397172586401906,0.3215251771089541,0.6603592812445916,2,2
91,Nicole Gallucci,"Since the day President Trump announced conservative judge Brett Kavanaugh as his Supreme Court nominee, liberals argued that giving him a lifetime appointment would be a terrible mistake. On Sunday, August 26, they're taking their case to the streets with a … [+5685 chars]","Since the day President Trump announced conservative judge Brett Kavanaugh as his Supreme Court nominee, liberals argued that giving him a lifetime appointment would be a terrible mistake. On Sunday, August 26, they're taking their case to the streets with a …",text,2018-08-25T11:10:00Z,mashable,Mashable,How to take part in 'Unite for Justice' protests and #StopKavanaugh,https://mashable.com/2018/08/25/unite-for-justice-protests/,https://i.amz.mshcdn.com/9WDT9TTllTjp1Qux6rzdno-coCM=/1200x630/2018%2F08%2F25%2F81%2F99168e598c524599a33e89eac6770b0c.95e28.jpg,0.015709886212575186,4,0.749915467832502,0.5068380250680782,0.33812135619144834,8,1
92,"Stephen Collinson, CNN",(CNN) The second day of questioning in Supreme Court nominee Brett Kavanaugh's confirmation hearing began with another bitter controversy over the GOP's handling of the process and the behavior of Democrats seeking to slow his confirmation. New Jersey Democra… [+2844 chars],The second day of questioning in Supreme Court nominee Brett Kavanaugh's confirmation hearing began with another bitter controversy over the GOP's handling of the process and the behavior of Democrats seeking to slow his confirmation.,text,2018-09-06T14:33:00Z,cnn,CNN,Booker says he's willing to break rules and release Kavanaugh documents,https://www.cnn.com/2018/09/06/politics/kavanaugh-hearing-document-booker-testimony/index.html,https://cdn.cnn.com/cnnnext/dam/assets/180905145234-kavanaugh-0905---5-super-tease.jpg,0.808976360990141,14,0.6925346503727329,0.9344024443681176,0.055289117642638,5,2
93,SERENA MAYERI,"Abortion opponents, like their adversaries, recognize the potential for electoral backlash if the court reverses Roe outright. Many would prefer abortion rights to die gradually and quietly. Merely by interpreting Casey to allow increasingly restrictive laws,… [+2713 chars]",Empty boxes at a news conference this month represented the roughly one million pages from Judge Brett Kavanaugh's work as a government lawyer that were requested by the Senate Judiciary Committee.,text,2018-08-30T19:58:00Z,the-new-york-times,The New York Times,"How Abortion Rights Will Die a Death by 1,000 Cuts",https://www.nytimes.com/2018/08/30/opinion/brett-kavanaugh-abortion-rights-roe-casey.html,https://static01.nyt.com/images/2018/08/30/opinion/30mayeri2/30mayeri2-facebookJumbo.jpg,0.39777483668977187,7,0.4025774797897732,0.902600060278814,0.9461352065993542,7,2
94,THE EDITORIAL BOARD,"In 1991, at the direction of President George H.W. Bush, the F.B.I. looked into Anita Hill’s allegations of sexual harassment against Clarence Thomas, who had gone through his confirmation hearings weeks earlier. The investigation took three days. The resulti… [+3102 chars]",Forget the political finger pointing. Christine Blasey Ford’s accusations against Brett Kavanaugh need to be seriously investigated.,text,2018-09-19T23:18:52Z,the-new-york-times,The New York Times,Everyone Deserves Better Than This Senate Spectacle,https://www.nytimes.com/2018/09/19/opinion/kavanaugh-christine-blasey-ford-investigation.html,https://static01.nyt.com/images/2018/09/19/opinion/19kavanaugh/19kavanaugh-facebookJumbo.jpg,0.18471636561493743,5,0.5453515767744114,0.942836387680291,0.7662515092596586,3,3
95,EILEEN SULLIVAN,"WASHINGTON — President Trump’s counselor said she had spoken with Mr. Trump and members of the Senate Judiciary Committee and that the woman who accused Supreme Court nominee Brett M. Kavanaugh of sexual assault “will be heard.” “So, let me make very clear,” … [+882 chars]",President Trump’s counselor said that she had spoken with Mr. Trump and senators and that the woman who accused a Supreme Court nominee of sexual assault “will be heard.”,text,2018-09-17T12:25:10Z,the-new-york-times,The New York Times,"Allegations Against Brett Kavanaugh ‘Will Be Heard,’ Kellyanne Conway Says",https://www.nytimes.com/2018/09/17/us/politics/kavanaugh-supreme-court-sexual-assault.html,https://static01.nyt.com/images/2018/09/17/us/18dc-kavanaugh/18dc-kavanaugh-facebookJumbo.jpg,0.04430776542028836,10,0.27793592838112735,0.7725247810010087,0.02472627568685748,4,3
96,REMY TUMIN,"One hundred years ago, the world was in the throes of World War I. The war weighed heavily on America, even on its favorite pastime: baseball. A “work or fight” order for men in nonessential jobs was issued in July 1918, and the baseball season was cut short.… [+881 chars]",Here’s what you need to know to start your day.,text,2018-09-04T20:27:30Z,the-new-york-times,The New York Times,"Asia and Australia Edition: Japan, Amazon, Brett Kavanaugh: Your Wednesday News Briefing",https://www.nytimes.com/2018/09/04/briefing/japan-amazon-brett-kavanaugh.html,https://static01.nyt.com/images/2018/09/04/briefing/05Briefing-asia-promo/05Briefing-asia-promo-facebookJumbo.jpg,0.6061397886995803,6,0.7029125383469255,0.8858005735267773,0.03759731552667667,7,1
97,ROSS DOUTHAT,"Thanks to Trump and his enablers, then, liberals and the Democratic Party have been able to take the long list of Hollywood creeps and Acela-corridor bounders and say, look, we have a problem, but we’re dealing with it. While conservatives and the Republican … [+3311 chars]",Women protested outside the Capitol during the Supreme Court confirmation hearing for Judge Brett Kavanaugh.,text,2018-09-19T09:58:54Z,the-new-york-times,The New York Times,The Pro-Life Movement’s Kavanaugh Dilemma,https://www.nytimes.com/2018/09/19/opinion/christine-blasey-ford-kavanaugh-senate-hearing.html,https://static01.nyt.com/images/2018/09/18/opinion/18douthatWeb/18douthatWeb-facebookJumbo.jpg,0.8193212767336722,11,0.919898038146746,0.7284692415563153,0.018898494457416204,2,3
98,CHRIS STANFORD,“We believe that a very large number of women do not desire to vote. They shrink from having to go to the polling booths on election days. They would much prefer staying at home and attending to their household duties.” So said an article in The Press of Chri… [+1140 chars],"President Moon Jae-in of South Korea, left, and the North Korean leader, Kim Jong-un, met in Pyongyang today.",text,2018-09-19T09:58:40Z,the-new-york-times,The New York Times,"Your Wednesday News Briefing: Brett Kavanaugh, North Korea, Baseball Playoffs",https://www.nytimes.com/2018/09/19/briefing/brett-kavanaugh-north-korea-baseball-playoffs.html,https://static01.nyt.com/images/2018/10/10/world/10us-ambriefing-korea-AMCORE/10us-ambriefing-korea-facebookJumbo.jpg,0.5983194588278687,8,0.7839910643755135,0.4146973392013943,0.16137600760079007,2,2
99,JOUMANA KHATIB and VIRGINIA LOZANO,"10. Finally, it turns out pandas — usually solitary animals — have a lot to say to each other when the moment is right. When mating season rolls around, both male and female giant pandas turn to their preferred come-hither call: a husky, rapid vibrato commonl… [+596 chars]",Here’s what you need to know at the end of the day.,text,2018-09-20T22:00:44Z,the-new-york-times,The New York Times,"Your Thursday Evening News Briefing: Brett Kavanaugh, Maryland, Puerto Rico",https://www.nytimes.com/2018/09/20/briefing/brett-kavanaugh-maryland-puerto-rico.html,https://static01.nyt.com/images/2018/09/20/briefing/20evening-briefing-slide-40ET-promo/20evening-briefing-slide-40ET-facebookJumbo.jpg,0.7638772062313891,10,0.35797651267108577,0.6448944600305739,0.2228042493993736,5,1
100,CNN,News & Politics,"Christine Blasey Ford, the woman who has accused Supreme Court nominee Brett Kavanaugh of a past sexual assault, accepted the request to speak to the panel next week about the alleged incident, her lawyers told Senate Judiciary Committee staff on Saturday.",video,2018-09-22 20:06:50,CNN,CNN,Kavanaugh's accuser accepts request to speak to Judiciary Committee,https://www.youtube.com/watch?v=rTWS6VTsAqU,http://i.ytimg.com/vi/rTWS6VTsAqU/default.jpg,0.9888017934496072,12,0.30510245742608544,0.5155775186855137,0.6861950469670959,5,2
101,CNN,News & Politics,"Christine Blasey Ford, the woman who has accused Supreme Court nominee Brett Kavanaugh of a past sexual assault, accepted the request to speak to the panel next week about the alleged incident, her lawyers told Senate Judiciary Committee staff on Saturday.",video,2018-09-22 20:06:50,CNN,CNN,Kavanaugh's accuser accepts request to speak to Judiciary Committee,https://www.youtube.com/watch?v=rTWS6VTsAqU,http://i.ytimg.com/vi/rTWS6VTsAqU/default.jpg,0.36130900008374933,8,0.6612102453075991,0.5824345216737549,0.9570230412474988,6,3
