,author,content,description,publishedAt,source_id,source_name,title,url,urlToImage,polarity,length,article_similarity,source_similarity,cosine_similarity,subject_matter,cluster
68,"USA TODAY, Richard Wolf, USA TODAY","Associate Justice Anthony Kennedy's law clerks in the 1993 Supreme Court term included one, and possibly two, future high court justices. From left to right: Neil Gorsuch, Nathan Forrester, Justice Kennedy, Brett Kavanaugh, Miles Ehrlich and Gary Feinerman. (… [+7100 chars]",Supreme Court nominee Brett Kavanaugh and Justice Neil Gorsuch learned the ropes together in an unprecedented term clerking for Anthony Kennedy.,2018-08-30T11:00:07Z,usa-today,USA Today,"Basketball, Popeyes, 2 Live Crew: The year Neil Gorsuch and Brett Kavanaugh clerked for Anthony Kennedy",https://www.usatoday.com/story/news/politics/2018/08/30/brett-kavanaugh-neil-gorsuch-learned-supreme-court-ropes-together/1050836002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/08/22/USAT/43df77c2-3b6b-416d-8dfd-b3095c41d2f7-IMG_0995.JPG?crop=3024,1701,x0,y1376&width=3200&height=1680&fit=bounds",0.2827360787875468,5,0.6946819266304175,0.9244512257414697,0.9097441248992275,8,1
69,"USA TODAY, Erin Kelly, USA TODAY","Judge Brett Kavanaugh and President Donald Trump on July 9 at the White House. (Photo: Evan Vucci, AP) WASHINGTON – Democratic senators are using the news of Paul Manafort's criminal convictions and Michael Cohen's guilty pleas as a reason to try to delay a c… [+2807 chars]",Democratic senators are using Paul Manafort's criminal convictions and Michael Cohen's guilty pleas to try to delay a vote on Brett Kavanaugh.,2018-08-22T17:04:24Z,usa-today,USA Today,Dems call for delay in Kavanaugh vote after Manafort conviction and Cohen guilty pleas,https://www.usatoday.com/story/news/politics/onpolitics/2018/08/22/brett-kavanaugh-dems-vote-delay-manafort-cohen/1063000002/?utm_source=google&utm_medium=amp&utm_campaign=speakabl,https://www.gannett-cdn.com/-mm-/36ef8c61190f27f5323c373a790a41701e57fc2b/c=0-181-3354-2076/local/-/media/2018/08/17/USATODAY/USATODAY/636701326690312565-AP-Trump-Supreme-Court.JPG?width=3200&height=1680&fit=crop,0.6925413207225213,9,0.054932840899821755,0.34798194710796304,0.7584843341116472,5,3
70,https://www.facebook.com/bbcnews,"Image copyright Reuters Image caption Brett Kavanaugh faces four days of hearings President Donald Trump's nominee for the vacant Supreme Court seat is set to face the first of four days of Senate hearings on Tuesday. Brett Kavanaugh, a Catholic, would tilt t… [+3629 chars]",Brett Kavanaugh could make the court more conservative if the Senate approves his nomination.,2018-09-04T04:12:28Z,bbc-news,BBC News,Trump Supreme Court nominee Kanavaugh faces key hearing,https://www.bbc.co.uk/news/world-us-canada-45403324,https://ichef.bbci.co.uk/news/1024/branded_news/13A0D/production/_103279308_mediaitem103279307.jpg,0.9139138260372649,6,0.5604430924786578,0.5668005806331137,0.685495624636409,3,2
71,Jamie Davis Smith,"It became clear that my daughter Claire would face a lifetime of struggle when she was just a few days old. By her first birthday, she’d already endured multiple MRIs, a CT scan, a spinal tap, heart surgery, medications costing upward of $5,000 per month and … [+5192 chars]",Americans deserve a Supreme Court justice who rejects the notion of forced abortions and other elective procedures without getting input from the patient...,2018-08-27T14:17:15Z,the-huffington-post,The Huffington Post,Brett Kavanaugh’s Confirmation Would Jeopardize My Daughter’s Life,https://www.huffingtonpost.com/entry/opinion-brett-kavanaugh-disabilities_us_5b833bcce4b034858601a47a,https://img.huffingtonpost.com/asset/5b833bf8200000360837a923.jpeg?cache=uz7hdrz0kr&ops=1910_1000,0.016962612782732478,9,0.9256454622994327,0.30581216691779367,0.2795937992368548,4,1
72,Tessa Berenson,"As the senators on the Judiciary Committee entered their third day of bickering over Brett Kavanaugh’s nomination to the Supreme Court, tensions boiled over and revealed the other fight playing out in the background. In a heated exchange Thursday morning, Dem… [+6721 chars]","As the senators on the Judiciary Committee entered their third day of bickering over Brett Kavanaugh’s nomination to the Supreme Court, tensions boiled over and revealed the other fight playing out in the background. In a heated exchange Thursday morning, Dem…",2018-09-06T20:16:47Z,time,Time,Potential 2020 Democratic Candidates Are Taking a Stand at Brett Kavanaugh’s Hearings,http://time.com/5389017/booker-harris-klobuchar-2020-kavanaugh-hearings/,https://timedotcom.files.wordpress.com/2018/09/booker-hearings.jpg?quality=85,0.6340785416699121,6,0.49861177359432596,0.128699100077722,0.6207213798287878,5,1
73,"AP, AP, AP",,"Supreme Court nominee Brett Kavanaugh says a 1973 Supreme Court decision that established a constitutional right to an abortion is an ""important precedent"" that has ""been reaffirmed many times."" (Sept. 5)",2018-09-05T16:56:38Z,usa-today,USA Today,Kavanaugh calls Roe ruling 'important precedent',https://www.usatoday.com/videos/news/nation/2018/09/05/kavanaugh-calls-roe-ruling-'important-precedent'/37719411/,https://media.gannett-cdn.com/29906170001/29906170001_5831118077001_5831117466001-vs.jpg?pubId=29906170001?width=3200&height=1800&fit=crop,0.9517826079492518,10,0.8709811876735024,0.12974174866525912,0.7384497220971535,7,3
74,https://www.facebook.com/bbcnews,"Image copyright Reuters Image caption Brett Kavanaugh is being questioned by senators in Washington US President Donald Trump's choice for the Supreme Court questioned whether a ruling legalising abortion was settled law, emails show. Brett Kavanaugh, 53, mad… [+1366 chars]","Emails suggest Brett Kavanaugh questioned whether a ruling legalising abortion was ""settled law"".",2018-09-06T16:44:15Z,bbc-news,BBC News,Brett Kavanaugh: Supreme Court pick 'questioned abortion ruling',https://www.bbc.co.uk/news/world-us-canada-45437182,https://ichef.bbci.co.uk/news/1024/branded_news/94FE/production/_103324183_mediaitem103324182.jpg,0.4213548026635048,13,0.7364564858764471,0.10561902390488953,0.6915606583702074,7,1
75,"Bob Schiff, Kristine Lucius, Jeff Berman and Lisa Graves",We watched the testimony of Judge Brett Kavanaugh before the Senate Judiciary Committee with dismay and disbelief. His many misleading and false statements cast serious doubt on whether he should be confirmed to a seat on the U.S. Supreme Court. The events of… [+8322 chars],Four former counsels to Democratic Senators write that there are two questions about whether Judge Brett Kavanaugh misled Congress,2018-09-17T15:34:28Z,time,Time,Brett Kavanaugh Can’t Be Trusted. We Know Because We Worked as Counsel to Senators When He Was in the Bush White House,http://time.com/5398191/brett-kavanaugh-supreme-court-senators/,https://timedotcom.files.wordpress.com/2018/09/kavanaugh-brett-supreme-court-nominee.jpg?quality=85,0.6706938200570941,19,0.629681672188563,0.8596771908838825,0.24782658207031283,6,2
76,Alana Abramson,"Dear Senator Grassley: Thank you for reaching out yesterday afternoon. Dr. Christine Blasey Ford looks forward to working with you and the Committee. As you know, earlier this summer, Dr. Ford sought to tell her story, in confidence, so that lawmakers would h… [+1908 chars]",Christine Blasey Ford has requested that the FBI investigate allegations that Supreme Court nominee Brett Kavanaugh sexually assaulted her,2018-09-19T02:16:40Z,time,Time,Read the Letter From Christine Blasey Ford’s Lawyers Requesting an FBI Inquiry Into Kavanaugh Allegations,http://time.com/5400239/christine-blasey-ford-investigation-letter/,https://timedotcom.files.wordpress.com/2018/09/gettyimages-1026663206.jpg?quality=85,0.8383116884616368,9,0.5139436534505049,0.5490654240229064,0.0897306098425994,6,2
77,Jill Filipovic,"W hat’s next for Brett Kavanaugh? The US supreme court nominee’s path to the bench has been stalled by accusations that he tried to rape a girl when they were both in high school; that girl, now a professor in her 50s, initially tried to tell her story anonym… [+4693 chars]","This is crucial moment for both parties to stop the administration from ruining what makes our democracy so admirable: fair, predictable and transparent processes What’s next for Brett Kavanaugh? The US supreme court nominee’s path to the bench has been stall…",2018-09-18T10:05:25Z,the-guardian-au,The Guardian (AU),Rapists have no place on the supreme court. Kavanaugh's accuser must be heard,https://www.theguardian.com/commentisfree/2018/sep/18/we-cannot-have-a-rapist-on-the-us-supreme-court,https://i.guim.co.uk/img/media/f5fcf241d1371ae247fd299ec2d3ffbd7cff05ba/0_29_3500_2101/master/3500.jpg?width=1200&height=630&quality=85&auto=format&usm=12&fit=crop&crop=faces%2Centropy&bm=normal&ba=bottom%2Cleft&blend64=aHR0cHM6Ly9hc3NldHMuZ3VpbS5jby51ay9pbWFnZXMvb3ZlcmxheXMvNTM4OGZjODViNTQ0N2E4M2NmMWNlMTg5YTVhMjE1NzMvdGctb3BpbmlvbnMucG5n&s=7b878944243f52c034df4f0dfa506565,0.00836713491785257,18,0.6202948042881921,0.19974625435872018,0.31905898187189186,1,2
78,"AP, AP, AP",,"AP Reporter Lisa Mascaro says the first day of a Senate hearing for Supreme Court nominee Brett Kavanaugh was filled with opposition and chaos. Multiple protesters interrupted the court, and the day of statements went longer than expected. (Sept. 4)",2018-09-05T01:01:36Z,usa-today,USA Today,Reporter details chaotic Kavanaugh hearing day,https://www.usatoday.com/videos/news/nation/2018/09/04/reporter-details-chaotic-kavanaugh-hearing-day/37713907/,https://media.gannett-cdn.com/29906170001/29906170001_5830825194001_5830821144001-vs.jpg?pubId=29906170001?width=3200&height=1800&fit=crop,0.7445458363289168,9,0.2220276189321041,0.8589910303222487,0.7639980376796829,8,2
79,ALAN FRAM and LISA MASCARO / AP,"(WASHINGTON) — Wrestling for advantage, Democratic and Republican senators argued Tuesday over who could, should or would testify at next Monday’s hearing with Supreme Court nominee Brett Kavanaugh and the woman who accuses him of a sexual assault when they w… [+5790 chars]",Senators argued Tuesday over who would testify at the hearing with Supreme Court nominee Brett Kavanaugh and his sexual assault accuser.,2018-09-18T17:08:35Z,time,Time,Senate Democrats and GOP Can’t Agree on Who Will Testify at Kavanaugh’s Sexual Assault Accusation Hearing,http://time.com/5399722/senate-democrats-gop-kavanaugh-supreme-court-sexual-assault-accusation/,https://timedotcom.files.wordpress.com/2018/09/gop-democrats-senators-kavanaugh-hearing.jpg?quality=85,0.2895240045129852,8,0.2864779997910881,0.5814215547195227,0.5984800073060914,3,3
80,Matt Ferner,"Brett Kavanaugh, President Donald Trump’s nominee to fill Justice Anthony Kennedy’s seat on the Supreme Court, faces a likely contentious confirmation hearing before the Senate Judiciary Committee starting Tuesday. We asked dozens of lawyers, activists and ot… [+12760 chars]",The judge will likely face tough questioning in the Senate to get that seat on the Supreme Court.,2018-09-03T12:26:51Z,the-huffington-post,The Huffington Post,Here’s What Experts Would Ask Brett Kavanaugh At His SCOTUS Confirmation Hearing,https://www.huffingtonpost.com/entry/brett-kavanaugh-questions-confirmation-hearing_us_5b89c221e4b0511db3d8a8b5,https://img.huffingtonpost.com/asset/5b89c3a4200000360837b100.jpeg?cache=fdZHlBvhPq&ops=1200_630,0.4707234415210002,7,0.6423390494358099,0.20938370763065106,0.1168629347060206,5,1
81,Joanna Walters in New York,"The Senate confirmation hearing of Donald Trump’s choice to be the next judge on the US supreme court, ultra-conservative Brett Kavanaugh, has been a tumultuous affair. The event was marked by noisy protests, interruptions, “handmaids”, a grieving father, a s… [+3950 chars]","Trump’s pick for the vacant supreme court seat faced grilling from Democrats and rowdy protests but gave a master class in evasion The Senate confirmation hearing of Donald Trump’s choice to be the next judge on the US supreme court, ultra-conservative Brett …",2018-09-07T19:52:02Z,the-guardian-au,The Guardian (AU),Brett Kavanaugh confirmation hearings: key moments,https://www.theguardian.com/us-news/2018/sep/07/brett-kavanaugh-confirmation-hearings-key-moments,https://i.guim.co.uk/img/media/5e70b320279088dae1db2187e2ec5d79db1a954b/0_100_3000_1800/master/3000.jpg?width=1200&height=630&quality=85&auto=format&usm=12&fit=crop&crop=faces%2Centropy&bm=normal&ba=bottom%2Cleft&blend64=aHR0cHM6Ly9hc3NldHMuZ3VpbS5jby51ay9pbWFnZXMvb3ZlcmxheXMvZDM1ODZhNWVmNTc4MTc1NmQyMWEzYjYzNWU1MTcxNDEvdGctZGVmYXVsdC5wbmc&s=aeccfa9beba49112868ee770f71c632e,0.19163557348335325,10,0.4338616107624844,0.2862565533900855,0.8070360094486947,1,1
82,Alex Lockie,"President Donald Trump's Supreme Court nominee Brett Kavanaugh had his confirmation proceedings rocked by a decades-old allegation of sexual assault, but Kavanaugh may be able to shut them down with a shrewd strategic move. Over the weekend Christine Blasey F… [+1477 chars]","President Donald Trump's Supreme Court nominee Brett Kavanaugh had his confirmation proceedings rocked by a decades-old allegation of sexual assault. But Kavanaugh's accuser sought anonymity, and said she finds it difficult to discuss sexual assault. Kavanaug…",2018-09-17T11:31:41Z,business-insider,Business Insider,How Kavanaugh could put his accuser on the spot to muscle through his confirmation,https://www.businessinsider.com/kavanaugh-could-ask-accuser-to-testify-to-get-through-confirmation-2018-9,https://amp.businessinsider.com/images/5b9f8d6789c8a11e008b61c7-1536-768.jpg,0.5219404853130025,4,0.22443206577232255,0.8334445070084133,0.7867766455844478,1,3
83,Alix Langone,"Activists across the country have been mailing coat hangers to Republican Sen. Susan Collins’ office during the confirmation hearings of Supreme Court nominee Brett Kavanaugh. So far, around 3,000 coat hangers have been sent to the Senator’s office in Maine o… [+1493 chars]",The hangers represent the danger of overturning Rove v. Wade,2018-09-09T14:42:56Z,time,Time,"Susan Collins Received 3,000 Coat Hangers as the Senate Prepares for Kavanaugh’s Confirmation Vote",http://time.com/5390998/3000-coat-hangers-susan-collins-kavanaugh/,https://timedotcom.files.wordpress.com/2018/09/susan-collins-3000-coat-hangers-abortion-brett-kavanaugh.jpg?quality=85,0.40909613366334896,19,0.6184043595844767,0.2893783896998847,0.3181902074386166,1,3
84,Alana Abramson,"Brett Kavanaugh’s tenure in the George W. Bush Administration was front and center the first day of his confirmation hearings, which was just how Democrats wanted it. Kavanaugh’s hearing began less than 24 hours after the Senate had received 42,000 pages of d… [+3946 chars]",Just how Democrats wanted it,2018-09-04T20:21:39Z,time,Time,Democrats Put Brett Kavanaugh’s Time in the White House in the Spotlight,http://time.com/5386461/brett-kavanaugh-confirmation-hearings-bush/,https://timedotcom.files.wordpress.com/2018/09/cm_kavanaugh_dc_09_04_18_0835.jpg?quality=85,0.583860668118606,11,0.11622475924610143,0.9345120569060158,0.29478696844082364,9,2
85,Alana Abramson,"The Senate Judiciary Committee said it would hold a public hearing next week with Supreme Court nominee Brett Kavanaugh and Christine Blasey Ford, the woman who claims the judge sexually assaulted her nearly four decades ago. The decision, which will likely p… [+3298 chars]",The Senate Judiciary Committee will hold a public hearing next week with Supreme Court nominee Brett Kavanaugh and Christine Blasey Ford.,2018-09-17T23:47:58Z,time,Time,Senate to Hold Public Hearing for Brett Kavanaugh and Accuser Christine Blasey Ford,http://time.com/5398806/senate-public-hearing-kavanaugh-accuser-christine-blasey-ford/,https://timedotcom.files.wordpress.com/2018/09/collins-kavanaugh-testify.jpg?quality=85,0.13968684463613912,6,0.636137679044032,0.10402647594306624,0.8583530688430137,5,3
86,Alex Lockie,"President Donald Trump's Supreme Court nominee Brett Kavanaugh had his confirmation proceedings rocked by a decades-old allegation of sexual assault. And now his accuser has stepped into the public eye, and says she's ready to testify against him. Over the we… [+1495 chars]","President Donald Trump's Supreme Court nominee Brett Kavanaugh had his confirmation proceedings rocked by a decades-old allegation of sexual assault. Now his accuser, Professor Christine Balsey Ford, has said she would testify publicly. Earlier she had sought…",2018-09-17T11:53:27Z,business-insider,Business Insider,Kavanaugh's accuser says she's ready to publicly testify — and it could kill his nomination,https://www.businessinsider.com/kavanaugh-accuser-blasey-ford-ready-to-publicly-testify-against-him-2018-9,https://amp.businessinsider.com/images/5b9f93fb1982d822008b5e8f-2560-1280.jpg,0.05558307849928801,12,0.5458364068396916,0.22086402253041804,0.3833760575772165,8,3
87,Sinéad Baker,Republicans are reportedly considering using their aides to question Dr. Christine Blasey Ford if she testifies about her sexual assault allegations against Brett Kavanaugh because the only Republican senators who can question her are men. Three Democratic so… [+1798 chars],Republicans may question Supreme Court nominee Kavanaugh's accuser through their aides as the only senators from the party who can do so are men. Democratic sources told HuffPost that Republicans on the Senate Judiciary Committee want to have women question D…,2018-09-19T10:34:55Z,business-insider,Business Insider,Republicans might question Kavanaugh's accuser via their aides because the only senators who can do it are men,https://www.businessinsider.com/republicans-may-question-christine-blasey-ford-brett-kavanaugh-via-women-aides-2018-9,https://amp.businessinsider.com/images/5ba21d8389c8a1d6218b5324-1536-768.jpg,0.7507127615727858,16,0.012853789315045439,0.6379713475925933,0.06561331782107427,1,2
88,Billy Perrigo,"Donald Trump, Jr., son of President Donald Trump, posted an image to his Instagram account on Sunday appearing to mock the woman who accused Supreme Court nominee Judge Brett Kavanaugh of sexual assault. The image shows a piece of scrap paper with childish ha… [+2039 chars]","Donald Trump, Jr. posted an image to Instagram appearing to mock the woman who accused Supreme Court nominee Brett Kavanaugh of assault.",2018-09-17T12:23:07Z,time,Time,"Donald Trump, Jr. Posts Instagram Apparently Mocking Kavanaugh’s Accuser",http://time.com/5397986/trump-jr-kavanaugh-sexual-assault/,https://timedotcom.files.wordpress.com/2018/09/gettyimages-1027859664.jpg?quality=85,0.3596612305775948,11,0.4390313014564786,0.21917980978117835,0.7135240634427178,4,1
89,Katie Reilly,Anita Hill — who testified at the 1991 confirmation hearings for Supreme Court Justice Clarence Thomas after accusing him of sexual harassment — spoke out about the upcoming hearing over the sexual assault accusation against Supreme Court nominee Brett Kavana… [+2330 chars],"Anita Hill called on senators to ""do better"" ahead of a hearing over sexual assault accusation against Supreme Court nominee Brett Kavanaugh",2018-09-18T19:56:37Z,time,Time,Anita Hill Calls on Senators to ‘Get It Right’ at Kavanaugh’s Hearing Over Sexual Assault Allegation,http://time.com/5399892/anita-hill-christine-blasey-ford-brett-kavanaugh/,https://timedotcom.files.wordpress.com/2018/09/anita-hill-brett-kavanaugh.jpg?quality=85,0.0253260689966327,11,0.9143784552934016,0.11446840000899716,0.5069037942145878,8,2
90,"AP, AP, AP",,Here's the latest for Wednesday September 6th: Supreme Court nominee Brett Kavanaugh faced new questions by Democrats about Roe v. Wade; New York Times OP-Ed fallout; Burt Reynolds dead at 82.,2018-09-06T23:20:21Z,usa-today,USA Today,AP Top Stories September 6 P,https://www.usatoday.com/videos/news/nation/2018/09/06/ap-top-stories-september-6-p/37737105/,https://media.gannett-cdn.com/29906170001/29906170001_5831812229001_5831809029001-vs.jpg?pubId=29906170001?width=3200&height=1800&fit=crop,0.6160161730165667,7,0.253121633654678,0.6966159507511054,0.30603703375214886,2,3
91,David Choi,"Dr. Christine Blasey Ford, the woman who accused Judge Brett Kavanaugh of sexually assaulting her during their high school years in the 1980s, has moved out of her house and hired private security detail because of death threats she has received since coming … [+2330 chars]","Dr. Christine Blasey Ford, the woman accusing Judge Brett Kavanaugh of sexually assaulting her during their high school years in the 1980s, has moved out of her house and hired private security because of death threats she has received since coming forward. F…",2018-09-19T00:30:17Z,business-insider,Business Insider,The woman accusing Brett Kavanaugh of sexual assault reportedly had to move out of her house and hire private security after receiving death threats,https://www.businessinsider.com/brett-kavanaugh-accuser-receives-death-threats-moves-out-of-house-hires-private-security-2018-9,https://amp.businessinsider.com/images/5ba181518905f2fc1e8b5340-2732-1366.jpg,0.7687695155170426,16,0.2961606395357558,0.06975497339654779,0.3189044669781459,4,3
92,Alam Fram and Lisa Mascaro / AP,"(WASHINGTON) — Christine Blasey Ford wants the FBI to investigate her allegation that she was sexually assaulted by Supreme Court nominee Brett Kavanaugh before she testifies at a Senate Judiciary Committee hearing next week, her lawyers said in a letter sent… [+1906 chars]",Christine Blasey Ford wants the FBI to investigate her allegation that she was sexually assaulted by Supreme Court nominee Brett Kavanaugh,2018-09-19T01:20:08Z,time,Time,Brett Kavanaugh’s Accuser Wants the FBI to Investigate Before She Testifies,http://time.com/5400226/brett-kavanaugh-accuser-fbi-probe/,https://timedotcom.files.wordpress.com/2018/09/gettyimages-10282632321.jpg?quality=85,0.3327987843765784,19,0.04719977230336969,0.3338597832704655,0.8673777315509359,1,2
93,"USA TODAY, USA TODAY",,"During the third day of Judge Brett Kavanaugh's Supreme Court confirmation hearing, Senator Cory Booker challenged his colleagues to try and expel him for breaking a rule that he opposes by releasing confidential emails.",2018-09-06T15:46:54Z,usa-today,USA Today,Cory Booker threatens to release 'racial profiling' Kavanaugh emails,https://www.usatoday.com/videos/news/2018/09/06/cory-booker-threatens-release-racial-profiling-kavanaugh-emails/1211626002/,https://www.gannett-cdn.com/presto/2018/09/06/USAT/77271594-85a8-4aa7-8093-a5d02285219a-VPC_CORY_BOOKER_DESK_THUMB.png?width=3200&height=1800&fit=crop,0.2088362172929472,6,0.06708893075336542,0.6236801840778434,0.47227762494471714,3,2
94,"USA TODAY, USA TODAY",Democratic senators attend 'Rally to Stop Kavanaugh' as protesters gather to support opposition to the nomination of U.S. Supreme Court nominee Brett Kavanaugh. (Aug. 1) AP President Donald Trump gestures while speaking at the Harris Conference Center in Char… [+1218 chars],The Trump administration withholding the documents on the basis of presidential privilege ahead of the Supreme Court nominee's confirmation hearing.,2018-09-01T16:03:25Z,usa-today,USA Today,Trump administration withholds 100K Kavanaugh pages,https://www.usatoday.com/story/news/politics/2018/09/01/donald-trump-withholds-100-k-kavanaugh-pages/1173356002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/08/31/USAT/5a34647e-ee1b-4699-ac9b-55348e77bcb7-AP_Trump.JPG?crop=3968,2232,x349,y138&width=3200&height=1680&fit=bounds",0.2370627488004583,4,0.12173232603568651,0.38611889285624457,0.5348154579575272,3,1
95,"AP, AP, AP",,"At a rally in Montana, President Trump said that the anonymous New York Times op-ed criticizing him is ""treason."" Later, he went on to discuss Nike's ad campaign with former NFL player Colin Kaepernick and Supreme Court nominee Brett Kavanaugh. (Sept. 6)",2018-09-07T02:55:22Z,usa-today,USA Today,"Trump talks NYT 'treason,' Nike and Kavanaugh","https://www.usatoday.com/videos/news/nation/2018/09/06/trump-talks-nyt-'treason,'-nike-and-kavanaugh/37738861/",https://media.gannett-cdn.com/29906170001/29906170001_5831871190001_5831870926001-vs.jpg?pubId=29906170001?width=3200&height=1800&fit=crop,0.528343215855041,12,0.04430959732325579,0.9020661102057683,0.37564490410610685,2,2
96,"AP, AP, AP",,"Here's the latest news for Tuesday, September 4th: Supreme Court nominee Brett Kavanaugh faces Senate hearing; Tropical Storm Gordon strengthens; Powerful Typhoon Jebi slams into Japan; Kaepernick gets Nike deal.",2018-09-04T14:11:34Z,usa-today,USA Today,AP Top Stories 4 A,https://www.usatoday.com/videos/news/nation/2018/09/04/ap-top-stories-4-/37707029/,https://media.gannett-cdn.com/29906170001/29906170001_5830606958001_5830598064001-vs.jpg?pubId=29906170001?width=3200&height=1800&fit=crop,0.9317515280137837,11,0.09083473155726984,0.43832555693462116,0.9194272058589525,3,3
97,"AP, AP, AP",,A man whose daughter died in the Parkland school shooting tried but failed to shake the hand of Supreme Court nominee Brett Kavanaugh during a break in Tuesday's confirmation hearing. The White House says security intervened. (Sept. 4),2018-09-04T19:56:34Z,usa-today,USA Today,Parkland father tries to shake Kavanaugh's hand,https://www.usatoday.com/videos/news/nation/2018/09/04/parkland-father-tries-shake-kavanaugh's-hand/37710977/,https://media.gannett-cdn.com/29906170001/29906170001_5830736905001_5830734015001-vs.jpg?pubId=29906170001?width=3200&height=1800&fit=crop,0.5182643315127837,16,0.7400269615954608,0.08512682350343737,0.7711801519646483,8,2
98,Ashley Collman,"Anita Hill, who accused Clarence Thomas of sexual harassment when he was nominated to the Supreme Court in 1991, has spoken out on the recent allegation against Brett Kavanaugh — the latest nominee to America's highest court. In an interview on "" Good Morning… [+3567 chars]","Anita Hill appeared on ""Good Morning America Wednesday"" morning to discuss Brett Kavanaugh. Kavanaugh's Supreme Court confirmation hit a wall last week when a woman came foward to accuse him of attempted rape. Hill herself was involved in a similar scandal in…",2018-09-19T15:21:12Z,business-insider,Business Insider,Anita Hill says senators should 'push the pause button' on Kavanaugh's confirmation to investigate Christine Blasey Ford's sexual assault claim,https://www.businessinsider.com/anita-hill-senate-should-pause-brett-kavanaughs-confirmation-2018-9,https://amp.businessinsider.com/images/5ba24d3780eb35552d8b532d-1136-568.jpg,0.5224995858029893,4,0.5252866043031816,0.14118764873990097,0.34423443102049633,5,1
99,David Choi,"Attorneys for Dr. Christine Blasey Ford, the woman who accused Judge Brett Kavanaugh of sexually assaulting her during their high school years in the 1980s, said she wants ""a full investigation by law enforcement officials"" for the alleged incident prior to h… [+2942 chars]","Attorneys for Dr. Christine Blasey Ford, the woman accusing Judge Brett Kavanaugh of sexually assaulting her during their high school years in the 1980s, wants ""a full investigation by law enforcement officials"" of the alleged incident. Ford's attorneys said …",2018-09-19T01:20:20Z,business-insider,Business Insider,"Brett Kavanaugh's accuser wants the FBI to investigate her claims before she testifies to Senate committee, and it could delay his Supreme Court confirmation indefinitely",https://www.businessinsider.com/brett-kavanaughs-accuser-calls-for-fbi-investigation-2018-9,https://amp.businessinsider.com/images/5ba1a40864dce82f008b5f6a-1536-768.jpg,0.11631546183167574,19,0.7988241003245474,0.32965652630350684,0.08405259891087202,5,2
100,PETER H. SCHUCK,"In some hard cases — Brown v. Board of Education or same-sex marriage, for example — the legal and social landscape may have shifted so much that even conservative justices, who normally resist “living Constitution” arguments, may take these changes into acco… [+2431 chars]",We all know his politics. But justices rarely perform the way partisans and the news media expect them to.,2018-09-06T10:00:05Z,the-new-york-times,The New York Times,Brett Kavanaugh Deserves Better Questions,https://www.nytimes.com/2018/09/06/opinion/brett-kavanaugh-supreme-court-confirmation.html,https://static01.nyt.com/images/2018/09/06/opinion/06Schuck/06Schuck-facebookJumbo.jpg,0.2242758925349554,10,0.9651934590602005,0.7101159470877622,0.41914507036148696,3,3
101,PAUL KRUGMAN,"Meanwhile, Kavanaugh accumulated a record as an appellate judge — one that places him far to the right on everything from the environment, to labor rights, to discrimination. His anti-labor views are especially extreme, even for a conservative. So who is Bret… [+1845 chars]",Judge Brett Kavanaugh holding a copy of the Constitution on the second day of his confirmation hearing this week.,2018-09-06T20:19:43Z,the-new-york-times,The New York Times,Kavanaugh Will Kill the Constitution,https://www.nytimes.com/2018/09/06/opinion/kavanaugh-supreme-court-partisan.html,https://static01.nyt.com/images/2018/09/06/opinion/06krugmanWeb/06krugmanWeb-facebookJumbo.jpg,0.4299801425809401,14,0.5811354586611881,0.4383825942487277,0.1012785078750541,3,2
102,Marcus Gilmer,"Brett Kavanaugh's confirmation hearing in front of the Senate Judiciary Committee got off to quite a raucous start on Tuesday. There were protests and clashes between Democratic and Republican senators, but it was an odd snub made by Kavanaugh that's getting … [+1896 chars]","Brett Kavanaugh's confirmation hearing in front of the Senate Judiciary Committee got off to quite a raucous start on Tuesday. There were protests and clashes between Democratic and Republican senators, but it was an odd snub made by Kavanaugh that's getting …",2018-09-04T19:18:36Z,mashable,Mashable,Brett Kavanaugh snubs Parkland victim's father at Senate confirmation hearing,https://mashable.com/article/brett-kavanaugh-fred-guttenberg-parkland-handshake/,https://i.amz.mshcdn.com/2MnXt_brgWm6yTuz2z32HFg12nA=/1200x630/2018%2F09%2F04%2Fbd%2F7ef30aee955f4eb29ce86eb7dbb1acc7.f4f82.jpg,0.9993769110922397,18,0.19655004134281506,0.3738335886879741,0.007927568521337913,8,2
103,THE EDITORIAL BOARD,"Then there are the persistent doubts about his truthfulness in telling senators in 2006 that he had no knowledge of Mr. Bush’s warrantless wiretapping program or his detainee treatment policy — claims that have been called into question by yet more emails, wh… [+1979 chars]",A perfect nominee for a president with no clear relation to the truth.,2018-09-07T23:56:02Z,the-new-york-times,The New York Times,Confirmed: Brett Kavanaugh Can’t Be Trusted,https://www.nytimes.com/2018/09/07/opinion/editorials/brett-kavanaugh-confirmation-hearings.html,https://static01.nyt.com/images/2018/09/07/opinion/07kavanaugh/07kavanaugh-facebookJumbo.jpg,0.7222955010015861,5,0.5992924341830863,0.2782666756012766,0.6660134265074514,8,2
